Hydrophobicity,Polarity,Class
-31,-5,nonDRNA
-626,91,nonDRNA
-16,-1,nonDRNA
-27,4,nonDRNA
-653,103,nonDRNA
-637,104,nonDRNA
-608,95,nonDRNA
-623,100,nonDRNA
-618,91,nonDRNA
-603,89,nonDRNA
-590,97,nonDRNA
2,-4,nonDRNA
-170,0,nonDRNA
39,44,nonDRNA
-35,8,nonDRNA
-71,8,nonDRNA
-58,-2,nonDRNA
-42,-7,nonDRNA
-35,4,nonDRNA
-35,-11,nonDRNA
-54,7,nonDRNA
-105,1,nonDRNA
-34,5,nonDRNA
-7,2,nonDRNA
-87,3,nonDRNA
-83,3,nonDRNA
-26,-1,nonDRNA
-42,-15,nonDRNA
-19,8,nonDRNA
-14,21,nonDRNA
-21,-2,nonDRNA
7,6,nonDRNA
0,-6,nonDRNA
-13,4,nonDRNA
-68,-9,nonDRNA
-35,-2,nonDRNA
-89,-3,nonDRNA
1,-8,nonDRNA
-1,-7,nonDRNA
-52,-13,nonDRNA
14,4,nonDRNA
13,5,nonDRNA
-56,-1,nonDRNA
-175,12,nonDRNA
-58,-7,nonDRNA
-34,-1,nonDRNA
-71,8,nonDRNA
-34,4,nonDRNA
1,1,nonDRNA
-112,12,nonDRNA
13,-2,nonDRNA
-6,9,nonDRNA
-29,9,nonDRNA
-20,-15,nonDRNA
1,7,nonDRNA
-59,11,nonDRNA
-159,24,nonDRNA
-31,-4,nonDRNA
-22,2,nonDRNA
-18,5,nonDRNA
-2,10,nonDRNA
-41,0,nonDRNA
14,-13,nonDRNA
-12,4,nonDRNA
-28,-2,nonDRNA
-13,16,nonDRNA
-63,13,nonDRNA
-141,7,nonDRNA
-7,-6,nonDRNA
2,10,nonDRNA
-29,0,nonDRNA
-17,-5,nonDRNA
90,-6,nonDRNA
-10,3,nonDRNA
43,-4,nonDRNA
9,6,nonDRNA
-40,4,nonDRNA
1,9,nonDRNA
125,33,nonDRNA
-93,9,nonDRNA
-38,2,nonDRNA
-18,-12,nonDRNA
-51,-9,nonDRNA
-31,2,nonDRNA
-35,1,nonDRNA
-53,12,nonDRNA
-85,3,nonDRNA
-6,-3,nonDRNA
-36,9,nonDRNA
-49,-3,nonDRNA
-72,22,nonDRNA
-74,17,nonDRNA
-52,14,nonDRNA
-57,6,nonDRNA
-9,4,nonDRNA
-72,1,nonDRNA
-5,4,nonDRNA
23,49,nonDRNA
80,-12,nonDRNA
76,-12,nonDRNA
-23,-1,nonDRNA
-52,4,nonDRNA
-49,8,nonDRNA
-35,-4,nonDRNA
-63,3,nonDRNA
24,-2,nonDRNA
-42,-12,nonDRNA
-40,8,nonDRNA
-82,5,nonDRNA
-22,8,nonDRNA
12,-19,nonDRNA
0,6,nonDRNA
-11,2,nonDRNA
0,3,nonDRNA
-32,2,nonDRNA
5,-9,nonDRNA
1,28,nonDRNA
-8,9,nonDRNA
-42,4,nonDRNA
-77,14,nonDRNA
-56,7,nonDRNA
-40,5,nonDRNA
-54,6,nonDRNA
-64,-9,nonDRNA
-60,-3,nonDRNA
-53,-9,nonDRNA
-31,2,nonDRNA
-83,4,nonDRNA
-17,6,nonDRNA
-23,0,nonDRNA
-5,-7,nonDRNA
-91,23,nonDRNA
-18,6,nonDRNA
-10,1,nonDRNA
-23,1,nonDRNA
-71,-2,nonDRNA
-15,16,nonDRNA
-4,9,nonDRNA
-137,33,nonDRNA
7,-6,nonDRNA
186,5,nonDRNA
618,22,nonDRNA
-79,8,nonDRNA
-11,2,nonDRNA
-62,-1,nonDRNA
-33,-5,nonDRNA
-86,4,nonDRNA
-22,3,nonDRNA
-120,2,nonDRNA
-51,0,nonDRNA
-37,-7,nonDRNA
-31,0,nonDRNA
-7,9,nonDRNA
-105,-3,nonDRNA
-103,-3,nonDRNA
-41,-10,nonDRNA
-49,-6,nonDRNA
-15,-3,nonDRNA
-79,-2,nonDRNA
-57,2,nonDRNA
-46,5,nonDRNA
-50,8,nonDRNA
-71,5,nonDRNA
-16,-4,nonDRNA
-42,4,nonDRNA
-42,4,nonDRNA
-57,-8,nonDRNA
-31,0,nonDRNA
-28,-1,nonDRNA
-147,-3,nonDRNA
-66,4,nonDRNA
-94,10,nonDRNA
-45,-1,nonDRNA
-64,-17,nonDRNA
-57,-2,nonDRNA
-69,3,nonDRNA
-29,-3,nonDRNA
-284,-10,nonDRNA
-27,-5,nonDRNA
-67,7,nonDRNA
-70,2,nonDRNA
-12,2,nonDRNA
-47,-12,nonDRNA
-75,4,nonDRNA
-80,7,nonDRNA
2,1,nonDRNA
-42,-18,nonDRNA
-59,4,nonDRNA
-61,2,nonDRNA
-50,-3,nonDRNA
-24,-6,nonDRNA
-33,2,nonDRNA
-32,26,nonDRNA
-15,5,nonDRNA
-2,-1,nonDRNA
-54,5,nonDRNA
-41,4,nonDRNA
-17,-2,nonDRNA
-93,-4,nonDRNA
-20,6,nonDRNA
-9,7,nonDRNA
-28,-7,nonDRNA
-133,-13,nonDRNA
-26,9,nonDRNA
-5,-15,nonDRNA
-59,-1,nonDRNA
-37,-1,nonDRNA
-87,3,nonDRNA
-76,-6,nonDRNA
-72,3,nonDRNA
-87,0,nonDRNA
-38,6,nonDRNA
-20,96,nonDRNA
-52,4,nonDRNA
-26,-6,nonDRNA
-79,-3,nonDRNA
-80,-7,nonDRNA
-30,-4,nonDRNA
-43,3,nonDRNA
-75,-18,nonDRNA
-99,-12,nonDRNA
-745,-86,nonDRNA
-108,-2,nonDRNA
22,-10,nonDRNA
-77,-35,nonDRNA
-53,-7,nonDRNA
-68,14,nonDRNA
-59,-9,nonDRNA
0,-2,nonDRNA
-54,-6,nonDRNA
-78,2,nonDRNA
-53,-5,nonDRNA
-21,-8,nonDRNA
-3,23,nonDRNA
6,23,nonDRNA
-28,-1,nonDRNA
16,0,nonDRNA
-40,-17,nonDRNA
-50,-14,nonDRNA
-28,-3,nonDRNA
-32,-4,nonDRNA
-92,-31,nonDRNA
-101,6,nonDRNA
-8,-8,nonDRNA
-88,2,nonDRNA
-68,9,nonDRNA
-26,0,nonDRNA
-25,0,nonDRNA
8,8,nonDRNA
-17,-2,nonDRNA
-25,1,nonDRNA
-85,3,nonDRNA
-68,-5,nonDRNA
-19,6,nonDRNA
-44,10,nonDRNA
-112,14,nonDRNA
-73,9,nonDRNA
-160,-1,nonDRNA
-31,-4,nonDRNA
-12,2,nonDRNA
-149,0,nonDRNA
-9,2,nonDRNA
-23,-4,nonDRNA
6,6,nonDRNA
2,2,nonDRNA
-205,10,nonDRNA
-25,-3,nonDRNA
-113,8,nonDRNA
-5,5,nonDRNA
-111,9,nonDRNA
-35,4,nonDRNA
-61,1,nonDRNA
-21,-6,nonDRNA
-16,-8,nonDRNA
-66,-5,nonDRNA
-56,-8,nonDRNA
-48,-3,nonDRNA
-35,-3,nonDRNA
-43,-3,nonDRNA
-9,2,nonDRNA
-3,13,nonDRNA
-57,6,nonDRNA
-5,2,nonDRNA
-16,-9,nonDRNA
-9,2,nonDRNA
-73,2,nonDRNA
-77,-2,nonDRNA
12,11,nonDRNA
-5,-8,nonDRNA
9,14,nonDRNA
-47,-13,nonDRNA
-23,-14,nonDRNA
-25,-13,nonDRNA
-8,-2,nonDRNA
-67,-7,nonDRNA
13,-4,nonDRNA
63,-20,nonDRNA
72,-19,nonDRNA
69,-16,nonDRNA
-18,7,nonDRNA
-67,8,nonDRNA
-24,-11,nonDRNA
-9,-3,nonDRNA
-15,4,nonDRNA
-20,13,nonDRNA
-7,-4,nonDRNA
3,2,nonDRNA
-3,-3,nonDRNA
6,-1,nonDRNA
-51,-35,nonDRNA
-5,5,nonDRNA
-47,8,nonDRNA
-51,5,nonDRNA
-37,1,nonDRNA
-45,-7,nonDRNA
-33,-8,nonDRNA
-65,-2,nonDRNA
-39,-2,nonDRNA
-49,10,nonDRNA
-12,13,nonDRNA
-43,-1,nonDRNA
-55,-7,nonDRNA
-75,16,nonDRNA
-57,10,nonDRNA
-28,-4,nonDRNA
-126,11,nonDRNA
-42,-4,nonDRNA
-69,1,nonDRNA
-68,3,nonDRNA
-79,0,nonDRNA
-6,-10,nonDRNA
-50,8,nonDRNA
-38,9,nonDRNA
-56,3,nonDRNA
-61,-4,nonDRNA
-106,1,nonDRNA
-6,6,nonDRNA
-108,6,nonDRNA
-57,3,nonDRNA
-11,3,nonDRNA
-25,-16,nonDRNA
-13,-9,nonDRNA
-107,1,nonDRNA
-6,6,nonDRNA
-63,0,nonDRNA
-48,3,nonDRNA
4,3,nonDRNA
3,7,nonDRNA
-75,13,nonDRNA
-42,8,nonDRNA
-23,-5,nonDRNA
-17,-2,nonDRNA
-12,-4,nonDRNA
-24,0,nonDRNA
165,-49,nonDRNA
-49,-11,nonDRNA
-68,-10,nonDRNA
-14,-7,nonDRNA
-13,3,nonDRNA
-51,-3,nonDRNA
-22,1,nonDRNA
-22,-7,nonDRNA
-41,-14,nonDRNA
-34,-10,nonDRNA
-47,-11,nonDRNA
-23,13,nonDRNA
-18,1,nonDRNA
-51,-13,nonDRNA
-62,-5,nonDRNA
-23,12,nonDRNA
-71,-3,nonDRNA
5,-8,nonDRNA
-31,5,nonDRNA
-36,0,nonDRNA
-41,-8,nonDRNA
-89,1,nonDRNA
-37,2,nonDRNA
-44,4,nonDRNA
-4,-3,nonDRNA
-62,-11,nonDRNA
0,-4,nonDRNA
-21,7,nonDRNA
-15,4,nonDRNA
-27,3,nonDRNA
-62,16,nonDRNA
-231,40,nonDRNA
17,-6,nonDRNA
-1,4,nonDRNA
-25,-1,nonDRNA
-10,-6,nonDRNA
-33,-7,nonDRNA
-128,3,nonDRNA
-28,4,nonDRNA
-16,1,nonDRNA
-26,26,nonDRNA
3,19,nonDRNA
-67,7,nonDRNA
142,27,nonDRNA
-49,-3,nonDRNA
76,26,nonDRNA
-16,8,nonDRNA
-41,-7,nonDRNA
-17,1,nonDRNA
-77,-10,nonDRNA
-46,6,nonDRNA
-458,102,nonDRNA
-61,-9,nonDRNA
8,2,nonDRNA
-84,0,nonDRNA
-27,-5,nonDRNA
-29,-3,nonDRNA
-150,-12,nonDRNA
-60,2,nonDRNA
-59,1,nonDRNA
-1058,-86,nonDRNA
-26,5,nonDRNA
-58,-4,nonDRNA
-9,1,nonDRNA
-37,-5,nonDRNA
-211,0,nonDRNA
-58,0,nonDRNA
-37,8,nonDRNA
-41,1,nonDRNA
-41,-3,nonDRNA
-62,7,nonDRNA
-2,-1,nonDRNA
-32,4,nonDRNA
-30,-4,nonDRNA
-35,1,nonDRNA
-2,1,nonDRNA
-67,6,nonDRNA
-49,-3,nonDRNA
-14,-32,nonDRNA
2,1,nonDRNA
-79,6,nonDRNA
1,11,nonDRNA
-34,25,nonDRNA
0,3,nonDRNA
-39,8,nonDRNA
-32,5,nonDRNA
5,-2,nonDRNA
-77,4,nonDRNA
-73,18,nonDRNA
-51,20,nonDRNA
-48,0,nonDRNA
-70,6,nonDRNA
-22,-1,nonDRNA
-39,-15,nonDRNA
-15,-1,nonDRNA
-70,8,nonDRNA
-62,21,nonDRNA
-19,1,nonDRNA
-42,1,nonDRNA
-25,11,nonDRNA
-106,1,nonDRNA
-39,-2,nonDRNA
-23,7,nonDRNA
-28,-3,nonDRNA
-87,3,nonDRNA
-40,6,nonDRNA
1,5,nonDRNA
-46,-5,nonDRNA
-51,-12,nonDRNA
-59,4,nonDRNA
-41,1,nonDRNA
-42,2,nonDRNA
-74,8,nonDRNA
-31,-2,nonDRNA
-42,0,nonDRNA
-11,-5,nonDRNA
18,-7,nonDRNA
-147,23,nonDRNA
-93,-5,nonDRNA
-116,0,nonDRNA
249,-79,nonDRNA
-6,-6,nonDRNA
-4,-10,nonDRNA
-34,4,nonDRNA
-16,-3,nonDRNA
-29,2,nonDRNA
-32,5,nonDRNA
-81,-2,nonDRNA
-65,-3,nonDRNA
-10,3,nonDRNA
-60,17,nonDRNA
154,28,nonDRNA
-29,1,nonDRNA
-31,1,nonDRNA
6,20,nonDRNA
-6,-4,nonDRNA
-141,13,nonDRNA
-22,-2,nonDRNA
-3,10,nonDRNA
-29,0,nonDRNA
-15,1,nonDRNA
-18,4,nonDRNA
-150,4,nonDRNA
-5,-3,nonDRNA
-62,4,nonDRNA
-89,10,nonDRNA
-21,1,nonDRNA
-37,0,nonDRNA
-57,-16,nonDRNA
-60,-1,nonDRNA
-8,5,nonDRNA
-63,1,nonDRNA
-89,0,nonDRNA
13,11,nonDRNA
0,7,nonDRNA
8,2,nonDRNA
-7,-5,nonDRNA
-91,5,nonDRNA
6,-5,nonDRNA
-10,-4,nonDRNA
19,-3,nonDRNA
-107,-3,nonDRNA
-90,-3,nonDRNA
-25,-3,nonDRNA
-56,13,nonDRNA
-3,4,nonDRNA
-25,15,nonDRNA
-17,4,nonDRNA
-24,6,nonDRNA
-49,1,nonDRNA
-85,0,nonDRNA
-20,25,nonDRNA
-76,-7,nonDRNA
-75,-8,nonDRNA
-50,2,nonDRNA
-51,-2,nonDRNA
-44,-8,nonDRNA
-47,-4,nonDRNA
-45,1,nonDRNA
10,2,nonDRNA
-69,7,nonDRNA
-83,-6,nonDRNA
3,1,nonDRNA
-29,-4,nonDRNA
-82,13,nonDRNA
-38,6,nonDRNA
-105,-4,nonDRNA
-96,3,nonDRNA
-69,-1,nonDRNA
-43,-14,nonDRNA
-48,-8,nonDRNA
-28,0,nonDRNA
-62,6,nonDRNA
-43,-4,nonDRNA
-28,2,nonDRNA
-6,-1,nonDRNA
-20,-5,nonDRNA
-25,-1,nonDRNA
-7,-4,nonDRNA
-44,3,nonDRNA
-40,-3,nonDRNA
-54,5,nonDRNA
160,23,nonDRNA
-50,5,nonDRNA
-28,7,nonDRNA
-56,-8,nonDRNA
-63,-13,nonDRNA
-23,1,nonDRNA
-61,-10,nonDRNA
-41,13,nonDRNA
-39,0,nonDRNA
-16,16,nonDRNA
-148,18,nonDRNA
-26,-3,nonDRNA
-78,-7,nonDRNA
-64,5,nonDRNA
-88,13,nonDRNA
-16,7,nonDRNA
-39,12,nonDRNA
-13,-1,nonDRNA
1,6,nonDRNA
-197,8,nonDRNA
-72,-2,nonDRNA
-90,6,nonDRNA
-26,-20,nonDRNA
-33,3,nonDRNA
-69,-8,nonDRNA
36,-9,nonDRNA
-33,11,nonDRNA
-98,-14,nonDRNA
-7,9,nonDRNA
-109,13,nonDRNA
-30,23,nonDRNA
-42,-2,nonDRNA
-124,4,nonDRNA
-13,1,nonDRNA
-32,8,nonDRNA
-30,5,nonDRNA
-35,-1,nonDRNA
9,4,nonDRNA
-74,2,nonDRNA
-17,-2,nonDRNA
113,-10,nonDRNA
-19,-5,nonDRNA
-92,-1,nonDRNA
-125,26,nonDRNA
-36,-3,nonDRNA
-42,4,nonDRNA
-17,-9,nonDRNA
-11,7,nonDRNA
-38,-8,nonDRNA
-36,-8,nonDRNA
-8,9,nonDRNA
-13,2,nonDRNA
-34,4,nonDRNA
-54,-15,nonDRNA
-84,0,nonDRNA
-37,10,nonDRNA
14,28,nonDRNA
-46,6,nonDRNA
21,27,nonDRNA
39,18,nonDRNA
39,18,nonDRNA
2,-4,nonDRNA
-20,12,nonDRNA
-268,-31,nonDRNA
-119,10,nonDRNA
-7,-7,nonDRNA
17,-4,nonDRNA
-85,-27,nonDRNA
-94,9,nonDRNA
-8,2,nonDRNA
-47,0,nonDRNA
-42,-2,nonDRNA
12,8,nonDRNA
-71,-2,nonDRNA
-50,-1,nonDRNA
-3,0,nonDRNA
-15,-13,nonDRNA
-13,-1,nonDRNA
-20,5,nonDRNA
-18,5,nonDRNA
-97,1,nonDRNA
-1,-1,nonDRNA
56,-41,nonDRNA
-163,23,nonDRNA
97,-24,nonDRNA
-43,-4,nonDRNA
-19,-6,nonDRNA
-20,11,nonDRNA
-110,4,nonDRNA
-13,-6,nonDRNA
-75,-3,nonDRNA
-15,15,nonDRNA
-24,0,nonDRNA
-19,25,nonDRNA
-36,1,nonDRNA
-47,0,nonDRNA
-58,4,nonDRNA
-1,4,nonDRNA
-79,2,nonDRNA
-71,-3,nonDRNA
-66,-4,nonDRNA
-68,-180,nonDRNA
-65,5,nonDRNA
-32,12,nonDRNA
-21,-5,nonDRNA
-22,10,nonDRNA
-34,5,nonDRNA
-22,-1,nonDRNA
-86,0,nonDRNA
-61,-1,nonDRNA
-52,0,nonDRNA
-21,5,nonDRNA
15,11,nonDRNA
12,1,nonDRNA
-33,-4,nonDRNA
-86,2,nonDRNA
-21,-8,nonDRNA
-7,2,nonDRNA
-75,-5,nonDRNA
-65,-16,nonDRNA
-7,-3,nonDRNA
-15,-8,nonDRNA
-52,-8,nonDRNA
-64,-2,nonDRNA
-48,-7,nonDRNA
-18,-3,nonDRNA
-27,8,nonDRNA
-175,-1,nonDRNA
-39,-7,nonDRNA
-16,-5,nonDRNA
-16,6,nonDRNA
-46,4,nonDRNA
-15,5,nonDRNA
-71,-10,nonDRNA
-26,-5,nonDRNA
-110,3,nonDRNA
-110,2,nonDRNA
-12,9,nonDRNA
-47,2,nonDRNA
328,-20,nonDRNA
-82,4,nonDRNA
-39,-5,nonDRNA
-52,-6,nonDRNA
-65,-1,nonDRNA
-32,-5,nonDRNA
-104,-6,nonDRNA
-92,0,nonDRNA
-81,14,nonDRNA
-17,10,nonDRNA
-10,5,nonDRNA
-41,-27,nonDRNA
-16,6,nonDRNA
-114,-3,nonDRNA
-61,-11,nonDRNA
-12,4,nonDRNA
-76,33,nonDRNA
104,-18,nonDRNA
-55,3,nonDRNA
-63,1,nonDRNA
-28,-8,nonDRNA
6,2,nonDRNA
-13,11,nonDRNA
-16,-6,nonDRNA
-78,-1,nonDRNA
-46,6,nonDRNA
-64,4,nonDRNA
-52,8,nonDRNA
-21,5,nonDRNA
-100,-2,nonDRNA
-9,3,nonDRNA
-13,28,nonDRNA
-216,19,nonDRNA
-33,9,nonDRNA
-75,0,nonDRNA
-1,-2,nonDRNA
-21,4,nonDRNA
-80,6,nonDRNA
-484,-18,nonDRNA
-66,-1,nonDRNA
-40,-4,nonDRNA
36,-7,nonDRNA
27,-9,nonDRNA
-42,-3,nonDRNA
-164,23,nonDRNA
-92,209,nonDRNA
-15,0,nonDRNA
3,31,nonDRNA
-29,10,nonDRNA
-142,5,nonDRNA
-32,20,nonDRNA
-24,6,nonDRNA
-74,-19,nonDRNA
-83,3,nonDRNA
-34,2,nonDRNA
-57,-3,nonDRNA
-74,3,nonDRNA
-25,-1,nonDRNA
-37,-2,nonDRNA
-68,5,nonDRNA
-131,5,nonDRNA
-133,8,nonDRNA
-69,8,nonDRNA
-26,-1,nonDRNA
-46,4,nonDRNA
-34,14,nonDRNA
-61,-7,nonDRNA
-18,-6,nonDRNA
-51,21,nonDRNA
-110,-3,nonDRNA
-6,-3,nonDRNA
-26,6,nonDRNA
-18,6,nonDRNA
-114,-12,nonDRNA
-41,-4,nonDRNA
-44,3,nonDRNA
-35,2,nonDRNA
-102,-24,nonDRNA
-6,2,nonDRNA
-35,7,nonDRNA
-46,1,nonDRNA
1,4,nonDRNA
-41,9,nonDRNA
-36,4,nonDRNA
-32,4,nonDRNA
-4,-7,nonDRNA
-21,1,nonDRNA
-16,22,nonDRNA
-11,-15,nonDRNA
-13,6,nonDRNA
-4,7,nonDRNA
-21,-15,nonDRNA
-57,-9,nonDRNA
-18,0,nonDRNA
-19,1,nonDRNA
-45,3,nonDRNA
-37,-5,nonDRNA
-50,13,nonDRNA
0,-6,nonDRNA
-24,14,nonDRNA
-37,2,nonDRNA
-19,5,nonDRNA
-24,4,nonDRNA
-31,43,nonDRNA
-27,-3,nonDRNA
-36,5,nonDRNA
-15,0,nonDRNA
-61,1,nonDRNA
-33,7,nonDRNA
-43,9,nonDRNA
-18,2,nonDRNA
-38,23,nonDRNA
-31,1,nonDRNA
-9,3,nonDRNA
-40,36,nonDRNA
-8,-2,nonDRNA
-55,-9,nonDRNA
-55,-12,nonDRNA
-23,9,nonDRNA
-23,10,nonDRNA
-23,8,nonDRNA
-19,10,nonDRNA
-21,10,nonDRNA
-25,9,nonDRNA
-21,10,nonDRNA
-27,8,nonDRNA
-65,3,nonDRNA
-41,7,nonDRNA
3,6,nonDRNA
-24,4,nonDRNA
-28,6,nonDRNA
-26,1,nonDRNA
-11,-1,nonDRNA
-52,0,nonDRNA
-25,-3,nonDRNA
125,0,nonDRNA
-35,7,nonDRNA
-21,12,nonDRNA
-10,7,nonDRNA
-69,8,nonDRNA
-17,1,nonDRNA
-28,8,nonDRNA
-43,5,nonDRNA
-15,5,nonDRNA
-182,-3,nonDRNA
5,-7,nonDRNA
-16,14,nonDRNA
-37,9,nonDRNA
-61,-2,nonDRNA
-15,27,nonDRNA
-66,5,nonDRNA
-144,-14,nonDRNA
20,14,nonDRNA
279,4,nonDRNA
-5,6,nonDRNA
-24,0,nonDRNA
-30,1,nonDRNA
-19,13,nonDRNA
-264,41,nonDRNA
-14,2,nonDRNA
-89,-6,nonDRNA
-28,6,nonDRNA
-42,-3,nonDRNA
-45,13,nonDRNA
-47,14,nonDRNA
-112,-4,nonDRNA
-66,-5,nonDRNA
-15,0,nonDRNA
-73,13,nonDRNA
-49,-1,nonDRNA
-1,5,nonDRNA
-25,-2,nonDRNA
-25,4,nonDRNA
13,-16,nonDRNA
3,3,nonDRNA
2,4,nonDRNA
-222,31,nonDRNA
-25,-12,nonDRNA
-18,11,nonDRNA
-14,12,nonDRNA
-16,12,nonDRNA
-24,11,nonDRNA
-20,12,nonDRNA
-24,10,nonDRNA
-14,11,nonDRNA
-26,10,nonDRNA
4,9,nonDRNA
-8,15,nonDRNA
-111,11,nonDRNA
-18,12,nonDRNA
-16,12,nonDRNA
-6,12,nonDRNA
-10,7,nonDRNA
-78,7,nonDRNA
-98,12,nonDRNA
-2,28,nonDRNA
2,10,nonDRNA
12,11,nonDRNA
-9,16,nonDRNA
-89,-3,nonDRNA
-2,9,nonDRNA
-11,10,nonDRNA
-14,-5,nonDRNA
-16,6,nonDRNA
1,-2,nonDRNA
-27,1,nonDRNA
-9,10,nonDRNA
-23,3,nonDRNA
43,36,nonDRNA
-21,-8,nonDRNA
9,-9,nonDRNA
-49,12,nonDRNA
-69,-3,nonDRNA
-69,-17,nonDRNA
-19,9,nonDRNA
-99,-1,nonDRNA
-103,0,nonDRNA
3,-4,nonDRNA
5,-2,nonDRNA
-27,22,nonDRNA
-37,-3,nonDRNA
-22,7,nonDRNA
-18,-6,nonDRNA
-1,-51,nonDRNA
1,5,nonDRNA
41,2,nonDRNA
-5,18,nonDRNA
-41,-3,nonDRNA
-28,9,nonDRNA
43,21,nonDRNA
-26,8,nonDRNA
18,9,nonDRNA
4,4,nonDRNA
-47,8,nonDRNA
-67,14,nonDRNA
-26,-11,nonDRNA
7,3,nonDRNA
-75,-4,nonDRNA
-40,3,nonDRNA
-63,13,nonDRNA
-17,-10,nonDRNA
-21,2,nonDRNA
352,79,nonDRNA
-51,-3,nonDRNA
-27,9,nonDRNA
-59,-16,nonDRNA
-13,15,nonDRNA
-24,9,nonDRNA
17,20,nonDRNA
-66,60,nonDRNA
-51,-8,nonDRNA
-98,-14,nonDRNA
-22,1,nonDRNA
-63,15,nonDRNA
-13,4,nonDRNA
-68,0,nonDRNA
-2,-3,nonDRNA
-56,-10,nonDRNA
-90,8,nonDRNA
-52,4,nonDRNA
12,13,nonDRNA
-37,8,nonDRNA
-31,1,nonDRNA
23,19,nonDRNA
-12,1,nonDRNA
-27,-7,nonDRNA
-15,14,nonDRNA
-15,14,nonDRNA
7,64,nonDRNA
-16,20,nonDRNA
-6,-3,nonDRNA
-9,-4,nonDRNA
-40,7,nonDRNA
-14,6,nonDRNA
-28,2,nonDRNA
-27,-1,nonDRNA
-32,18,nonDRNA
-6,1,nonDRNA
-26,16,nonDRNA
-128,1,nonDRNA
-22,-12,nonDRNA
-61,-6,nonDRNA
-6,-3,nonDRNA
-94,0,nonDRNA
14,-1,nonDRNA
-43,15,nonDRNA
-50,-17,nonDRNA
-35,2,nonDRNA
-237,-57,nonDRNA
2,11,nonDRNA
-95,-10,nonDRNA
-63,-24,nonDRNA
5,4,nonDRNA
20,18,nonDRNA
-29,-11,nonDRNA
-77,8,nonDRNA
23,-16,nonDRNA
74,-2,nonDRNA
-26,3,nonDRNA
-33,3,nonDRNA
6,48,nonDRNA
-22,0,nonDRNA
-62,-13,nonDRNA
-8,0,nonDRNA
-57,-6,nonDRNA
-50,0,nonDRNA
-14,0,nonDRNA
-11,10,nonDRNA
-20,23,nonDRNA
-21,-3,nonDRNA
-24,-3,nonDRNA
-18,4,nonDRNA
-86,-8,nonDRNA
-17,14,nonDRNA
3,1,nonDRNA
-31,9,nonDRNA
-80,-7,nonDRNA
-170,17,nonDRNA
-14,-2,nonDRNA
-76,-4,nonDRNA
-63,-1,nonDRNA
-28,-15,nonDRNA
-61,0,nonDRNA
29,6,nonDRNA
-10,3,nonDRNA
-25,0,nonDRNA
-37,-3,nonDRNA
-183,2,nonDRNA
-32,-1,nonDRNA
-53,-2,nonDRNA
-28,-5,nonDRNA
-83,13,nonDRNA
24,-1,nonDRNA
-6,-48,nonDRNA
-24,1,nonDRNA
-30,-21,nonDRNA
-5,10,nonDRNA
-115,-4,nonDRNA
-12,0,nonDRNA
-24,-7,nonDRNA
-101,11,nonDRNA
-42,20,nonDRNA
-68,10,nonDRNA
-43,5,nonDRNA
-23,14,nonDRNA
-23,14,nonDRNA
-62,21,nonDRNA
51,112,nonDRNA
-87,15,nonDRNA
-14,20,nonDRNA
-32,1,nonDRNA
-92,18,nonDRNA
-50,2,nonDRNA
-62,5,nonDRNA
-79,-4,nonDRNA
-54,13,nonDRNA
-99,29,nonDRNA
-29,6,nonDRNA
-49,4,nonDRNA
1,5,nonDRNA
-55,2,nonDRNA
-65,11,nonDRNA
-48,6,nonDRNA
-40,25,nonDRNA
-42,26,nonDRNA
-47,-1,nonDRNA
-56,4,nonDRNA
-142,-35,nonDRNA
-87,10,nonDRNA
-107,12,nonDRNA
-75,-8,nonDRNA
-42,-17,nonDRNA
2,3,nonDRNA
-19,9,nonDRNA
-18,13,nonDRNA
-53,5,nonDRNA
7,0,nonDRNA
0,0,nonDRNA
-106,-1,nonDRNA
-31,-2,nonDRNA
-13,10,nonDRNA
-40,0,nonDRNA
-49,18,nonDRNA
-12,1,nonDRNA
-11,2,nonDRNA
-13,-10,nonDRNA
-52,-5,nonDRNA
-57,4,nonDRNA
-38,-3,nonDRNA
-102,0,nonDRNA
-90,-3,nonDRNA
-47,0,nonDRNA
-72,-5,nonDRNA
-7,-8,nonDRNA
-40,8,nonDRNA
-32,-3,nonDRNA
1,19,nonDRNA
16,10,nonDRNA
12,8,nonDRNA
-69,-7,nonDRNA
-30,0,nonDRNA
-8,1,nonDRNA
-35,10,nonDRNA
-42,4,nonDRNA
-51,2,nonDRNA
-67,1,nonDRNA
-40,-3,nonDRNA
-39,14,nonDRNA
-37,13,nonDRNA
-33,5,nonDRNA
-27,-1,nonDRNA
-82,24,nonDRNA
1,21,nonDRNA
3,21,nonDRNA
20,20,nonDRNA
7,2,nonDRNA
-23,-12,nonDRNA
-11,1,nonDRNA
-1,4,nonDRNA
-57,1,nonDRNA
-73,-8,nonDRNA
-62,15,nonDRNA
-48,-5,nonDRNA
46,31,nonDRNA
-61,62,nonDRNA
-1,4,nonDRNA
-14,3,nonDRNA
18,12,nonDRNA
-18,6,nonDRNA
-26,0,nonDRNA
-43,-9,nonDRNA
-109,4,nonDRNA
-55,-4,nonDRNA
-16,1,nonDRNA
-122,-6,nonDRNA
-262,3,nonDRNA
-44,-9,nonDRNA
-112,38,nonDRNA
-123,33,nonDRNA
-55,13,nonDRNA
-54,4,nonDRNA
-19,-3,nonDRNA
-19,-2,nonDRNA
-177,11,nonDRNA
-54,7,nonDRNA
-31,-9,nonDRNA
